ddbid,gradient,intercept
2cd4p9h.4n0,0.00110545735281286,-1.91096036752723
2cd4p9h.4n0,0.000759904298026291,-1.22222487179517
2cd4p9h.4n0,0.000351213981979866,-0.400454209959377
2cd4p9h.4n0,0.00104570673602367,-1.78401076540347
2cd4p9h.4n0,0.000900942069519559,-1.50118025910014
2cd4p9h.4n0,0.000644982954887533,-0.989426011893087
2cd4p9h.4n0,0.000574346966599557,-0.846407252442599
2cd4p9h.4n0,0.000803625547318058,-1.30539408770631
2cd4p9h.4n0,0.000126993871683222,0.0452131561942609
2cd4p9h.4n0,0.000834519057456778,-1.36601693769462
2cd4p9h.4n0,0.000867721326758309,-1.43598450164102
2cd4p9h.4n0,0.000823105617667671,-1.34401633972974
2cd4p9h.4n0,0.00076961647461986,-1.23307055991326
2cd4p9h.4n0,0.00113987743654607,-1.97080592246763
2cd4p9h.4n0,0.00106365201463919,-1.82402349411591
2cd4p9h.4n0,0.00118635265964163,-2.06410913735125
2cd4p9h.4n0,0.000967491955951938,-1.62844210713751
2cd4p9h.4n0,0.000598311339106704,-0.894349731444998
2cd4p9h.4n0,0.000561895891012996,-0.820439570454173
2cd4p9h.4n0,0.000101994474544869,0.095308671175578
2cd4p9h.4n0,0.000506262481731091,-0.716683624230777
2cd4p9h.4n0,0.000644798389602675,-0.97689024381092
2cd4p9h.4n0,0.000609822576832794,-0.917873564697887
2cd4p9h.4n0,0.000921207595378772,-1.53313209497288
2cd4p9h.4n0,0.000799004922056476,-1.30178104617602
2cd4p9h.4n0,0.000851136749416192,-1.40457585923089
2cd4p9h.4n0,0.000550893608831822,-0.789183125014887
2cd4p9h.4n0,0.00101285940257075,-1.72767014590151
2cd4p9h.4n0,0.000844111726696116,-1.38582803991055
2cd4p9h.4n0,0.000757390236659743,-1.2201281154272
2cd4p9h.4n0,0.000898985532947309,-1.49408348106192
2cd4p9h.4n0,0.000609843814445511,-0.922141957009649
2cd4p9h.4n0,0.00118962874054578,-2.06817888107718
2cd4p9h.4n0,0.000752209359104893,-1.20704669169161
2cd4p9h.4n0,0.000734898400946367,-1.17397950473083
2cd4p9h.4n0,0.000450067883630993,-0.60472583967296
2cd4p9h.4n0,0.00079173388841059,-1.27852932566433
2cd4p9h.4n0,0.00113876270349698,-1.97158263835842
2cd4p9h.4n0,0.000651521806815219,-1.00548680796584
2cd4p9h.4n0,0.000903234264717264,-1.51249448342128
2cd4p9h.4n0,0.000526170480336731,-0.763882860607899
2cd4p9h.4n0,0.000712699734223009,-1.1337698408558
2cd4p9h.4n0,0.000811594865160345,-1.31596468906278
2cd4p9h.4n0,0.000752764651619308,-1.20313583608629
2cd4p9h.4n0,0.000379301723614398,-0.466064933725813
2cd4p9h.4n0,0.000447192364307946,-0.597263651750123
2cd4p9h.4n0,0.000545977337193066,-0.791331203069994
2cd4p9h.4n0,0.00123430428166014,-2.15888365308924
2cd4p9h.4n0,0.000557030321586371,-0.807281512791346
2cd4p9h.4n0,0.000469303849412155,-0.635768071840808
2cd4p9h.4n0,0.000712089662303308,-1.12094651538612
2cd4p9h.4n0,0.00113934156762741,-1.96906191963048
2cd4p9h.4n0,0.000625614898258019,-0.953352115083365
2cd4p9h.4n0,0.000705556465442049,-1.10064975101057
2cd4p9h.4n0,0.000721191074281094,-1.14104148390875
2cd4p9h.4n0,0.000733141772413263,-1.16046580164032
2cd4p9h.4n0,0.000737369111060832,-1.17701767922625
