ddbid,gradient,intercept
2cd4p9h.18c,0.000315763343589914,-0.0767763990634085
2cd4p9h.18c,-0.00343813764049557,7.30123790649426
2cd4p9h.18c,-0.00839115039030969,17.1710861565934
2cd4p9h.18c,-0.00568754512923883,11.9009795338222
2cd4p9h.18c,-0.00275933906537315,6.0836360804705
2cd4p9h.18c,-0.00784147731307866,16.1493145470142
2cd4p9h.18c,-0.00331881968269297,7.10959566830539
2cd4p9h.18c,-0.0111556168800331,22.6580113159864
2cd4p9h.18c,-0.00391893609254652,8.31345526289306
2cd4p9h.18c,-0.00133693850880103,3.18106357432239
2cd4p9h.18c,-0.00765926910160267,15.6890139884829
2cd4p9h.18c,-0.00177168146183584,4.02815939252302
2cd4p9h.18c,-0.0122111777084393,24.8108582445703
2cd4p9h.18c,-0.0101390581572421,20.6682307573342
2cd4p9h.18c,-0.0037377768924944,7.86400817145545
2cd4p9h.18c,-0.00435929296855552,9.00388113440147
2cd4p9h.18c,0.00153289403856527,-2.4951327274444
2cd4p9h.18c,-0.00234541582400628,5.0369787361127
2cd4p9h.18c,-0.0109449002534393,22.4060672409527
2cd4p9h.18c,-0.00351719786853837,7.4427906333562
2cd4p9h.18c,-0.0102832344387778,21.024408305725
2cd4p9h.18c,-0.00622000287343222,12.8769827432412
2cd4p9h.18c,-0.0077332918322482,15.9059492291161
2cd4p9h.18c,-0.00477467956540149,10.0132524657981
2cd4p9h.18c,-0.00313946659957618,6.81960279361695
2cd4p9h.18c,-0.00223267472126175,5.11587506004406
2cd4p9h.18c,-0.00837333287554665,17.1786961482335
2cd4p9h.18c,-0.00877901425783442,17.9324121152147
2cd4p9h.18c,-0.000610382990549103,1.70555391461358
2cd4p9h.18c,-0.00451465893714547,9.43702332211497
2cd4p9h.18c,-0.00616750373216686,12.7704526293869
2cd4p9h.18c,-0.00283475657206921,6.0471111244917
2cd4p9h.18c,-0.00571081160889442,11.7806348263147
2cd4p9h.18c,-0.00173663970706234,3.82853732135497
2cd4p9h.18c,-0.00619885801058877,12.7615049199383
2cd4p9h.18c,-0.00174204554794054,3.97557294330583
2cd4p9h.18c,-0.00139760919165205,3.23191452209773
2cd4p9h.18c,-0.0100774597573937,20.5398307146069
2cd4p9h.18c,-0.00404891560281226,8.60164854526295
2cd4p9h.18c,-0.00588329143274441,12.16383874604
2cd4p9h.18c,-0.00376423983119797,8.06836456883709
2cd4p9h.18c,0.00154522684037984,-2.60596089010298
2cd4p9h.18c,-0.000867961354720605,2.27328003262929
2cd4p9h.18c,-0.00277703027512059,5.95058191543216
2cd4p9h.18c,-0.00468368788166719,9.88686388435037
2cd4p9h.18c,-0.00405807756088822,8.6783140961843
2cd4p9h.18c,-0.00225086052729831,4.84606686678008
2cd4p9h.18c,-0.00458744681815441,9.6518431342334
2cd4p9h.18c,-0.00240427299023557,5.29756773771503
2cd4p9h.18c,-0.000358913767307608,1.24119416343985
2cd4p9h.18c,-0.00774603919673769,15.9826754490248
2cd4p9h.18c,-0.000544462956798173,1.46996987049494
2cd4p9h.18c,-0.000436030771278383,1.41668996584911
2cd4p9h.18c,-0.00296751764428974,6.44020882282373
2cd4p9h.18c,-0.00286824954848939,6.13029044380745
2cd4p9h.18c,0.000257205760541468,-0.0877075437140792
2cd4p9h.18c,-0.00617331210095195,12.7957314304049
2cd4p9h.18c,-0.00560456875213742,11.7125905264719
2cd4p9h.18c,-0.00452377217695827,9.50983299853734
2cd4p9h.18c,-0.00524750724918621,10.9135775036161
2cd4p9h.18c,-0.00185026701856861,4.16246095754932
2cd4p9h.18c,-0.00207835934145337,4.58679698041107
2cd4p9h.18c,-0.00573532722532482,12.005401503696
2cd4p9h.18c,-0.00350648334904389,7.46719837181359
