Taxon,Latitude,week
Aglais urticae,54.1432085,35
Aglais urticae,53.79529619,33
Aglais urticae,53.79529619,33
Aglais urticae,53.79529619,33
Aglais urticae,53.75330691,35
Aglais urticae,54.13375347,35
Aglais urticae,53.75330691,35
Aglais urticae,53.75330691,34
Aglais urticae,53.99141531,34
Aglais urticae,53.75330691,34
Aglais urticae,53.75330691,34
Aglais urticae,53.75330691,34
Aglais urticae,53.75330691,34
Aglais urticae,53.75330691,33
Aglais urticae,53.75330691,33
Aglais urticae,53.75330691,33
Aglais urticae,54.06615398,33
Aglais urticae,53.75330691,32
Aglais urticae,53.75330691,32
Aglais urticae,53.99141531,32
Aglais urticae,53.89089854,32
Aglais urticae,54.42697,34
Aglais urticae,54.49112564,34
Aglais urticae,54.48142894,34
Aglais urticae,53.75330691,31
Aglais urticae,54.36585451,31
Aglais urticae,53.75330691,30
Aglais urticae,53.75330691,30
Aglais urticae,54.00938197,30
Aglais urticae,53.75330691,30
Aglais urticae,53.75330691,30
Aglais urticae,53.89778116,29
Aglais urticae,53.75330691,29
Aglais urticae,53.75330691,29
Aglais urticae,53.75330691,29
Aglais urticae,53.73480557,29
Aglais urticae,53.65157052,29
Aglais urticae,53.75330691,29
Aglais urticae,53.97322255,28
Aglais urticae,54.05443011,28
Aglais urticae,53.94581514,28
Aglais urticae,53.89778116,26
Aglais urticae,53.7601836,26
Aglais urticae,53.75330691,26
Aglais urticae,53.75330691,25
Aglais urticae,53.75330691,24
Aglais urticae,53.89778116,25
Aglais urticae,53.75330691,24
Aglais urticae,53.75330691,23
Aglais urticae,53.74570851,23
Aglais urticae,54.00087762,19
Aglais urticae,53.78713706,17
Aglais urticae,53.77794927,17
Aglais urticae,53.76936944,16
Aglais urticae,53.75330691,15
Aglais urticae,53.68060191,15
Aglais urticae,53.91975819,15
Aglais urticae,53.75330691,15
Aglais urticae,53.75330691,15
Aglais urticae,53.7691681,15
Aglais urticae,53.68060191,15
Aglais urticae,53.81429206,14
Aglais urticae,53.36458808,12
Aglais urticae,53.3735761,26
Aglais urticae,53.8238702,14
Aglais urticae,53.75330691,13
Aglais urticae,53.76038487,13
Aglais urticae,53.76936944,13
Aglais urticae,53.75330691,13
Aglais urticae,53.75330691,13
Aglais urticae,53.75330691,13
Aglais urticae,53.75330691,13
Aglais urticae,53.36543677,36
Aglais urticae,53.75330691,46
Aglais urticae,53.38373575,34
Aglais urticae,53.75330691,44
Aglais urticae,53.7079233,40
Aglais urticae,53.75330691,40
Aglais urticae,53.80550724,39
Aglais urticae,53.76183564,38
Aglais urticae,53.77979981,38
Aglais urticae,53.75330691,38
Aglais urticae,53.75330691,36
Aglais urticae,53.75285509,37
Aglais urticae,53.89133751,37
Aglais urticae,53.89119311,37
Aglais urticae,53.76183564,34
Aglais urticae,53.74386706,32
Aglais urticae,53.53269887,37
Aglais urticae,53.89778116,34
Aglais urticae,53.75330691,34
Aglais urticae,53.75330691,33
Aglais urticae,53.89778116,33
Aglais urticae,53.66269617,31
Aglais urticae,53.75330691,31
Aglais urticae,53.75330691,31
Aglais urticae,53.75330691,30
Aglais urticae,53.75330691,30
Aglais urticae,53.75330691,30
Aglais urticae,54.00087762,30
Aglais urticae,53.75330691,29
Aglais urticae,53.75130155,29
Aglais urticae,53.76770506,29
Aglais urticae,53.81347387,29
Aglais urticae,53.65157052,29
Aglais urticae,53.89778116,29
Aglais urticae,53.75330691,27
Aglais urticae,53.77815259,28
Aglais urticae,53.80530757,28
Aglais urticae,53.89778116,27
Aglais urticae,53.90017912,28
Aglais urticae,53.89119311,28
Aglais urticae,53.75330691,27
Aglais urticae,53.79030099,27
Aglais urticae,54.00087762,27
Aglais urticae,53.89778116,26
Aglais urticae,53.62591576,26
Aglais urticae,53.6169338,26
Aglais urticae,53.74570851,26
Aglais urticae,53.75330691,26
Aglais urticae,53.75330691,25
Aglais urticae,54.00087762,25
Aglais urticae,53.78652115,24
Aglais urticae,53.74207304,21
Aglais urticae,53.83246088,21
Aglais urticae,53.89119311,21
Aglais urticae,53.72404251,20
Aglais urticae,53.62591576,19
Aglais urticae,54.60415482,17
Aglais urticae,53.32838146,42
Aglais urticae,53.89778116,18
Aglais urticae,53.78131548,17
Aglais urticae,54.00087762,17
Aglais urticae,53.96405358,16
Aglais urticae,53.96418483,16
Aglais urticae,54.01860878,16
Aglais urticae,53.80550724,16
Aglais urticae,53.79652267,16
Aglais urticae,53.89119311,15
Aglais urticae,54.26873939,14
Aglais urticae,53.75330691,14
Aglais urticae,53.33745617,13
Aglais urticae,53.73672282,13
Aglais urticae,54.19782279,13
Aglais urticae,53.75330691,13
Aglais urticae,53.75330691,9
Aglais urticae,53.79672036,9
Aglais urticae,53.79652267,9
Aglais urticae,54.21688688,8
Aglais urticae,54.21688688,8
Aglais urticae,53.75330691,9
Aglais urticae,53.55424696,27
Aglais urticae,53.56323499,19
Aglais urticae,53.75330691,41
Aglais urticae,53.75330691,43
Aglais urticae,54.10680547,43
Aglais urticae,53.92149166,35
Aglais urticae,53.75330691,37
Aglais urticae,54.2435066,35
Aglais urticae,53.80590084,30
Aglais urticae,53.80590084,30
Aglais urticae,53.80590084,30
Aglais urticae,53.80590084,30
Aglais urticae,53.65902175,32
Aglais urticae,53.65902175,29
Aglais urticae,53.65902175,29
Aglais urticae,53.65902175,29
Aglais urticae,53.65902175,29
Aglais urticae,53.65902175,29
Aglais urticae,53.65902175,29
Aglais urticae,53.65902175,29
Aglais urticae,53.65926414,32
Aglais urticae,53.65926414,28
Aglais urticae,53.65926414,28
Aglais urticae,53.65926414,28
Aglais urticae,53.65926414,28
Aglais urticae,53.65926414,28
Aglais urticae,53.65926414,28
Aglais urticae,53.65926414,28
Aglais urticae,53.65926414,28
Aglais urticae,53.98455731,30
Aglais urticae,53.98455731,26
Aglais urticae,53.75276262,36
Aglais urticae,53.75276262,23
Aglais urticae,53.81036823,35
Aglais urticae,53.81036823,35
Aglais urticae,53.81036823,35
Aglais urticae,53.81036823,29
Aglais urticae,53.81036823,29
Aglais urticae,53.81036823,29
Aglais urticae,53.93047576,30
Aglais urticae,53.93047576,30
Aglais urticae,53.93047576,30
Aglais urticae,53.93047576,30
Aglais urticae,53.93047576,30
Aglais urticae,53.93047576,30
Aglais urticae,53.93047576,30
Aglais urticae,54.29983712,31
Aglais urticae,54.29983712,31
Aglais urticae,54.34515349,32
Aglais urticae,54.34515349,32
Aglais urticae,54.34515349,29
Aglais urticae,53.33709797,33
Aglais urticae,53.33709797,30
Aglais urticae,53.33709797,33
Aglais urticae,53.33709797,33
Aglais urticae,53.33709797,33
Aglais urticae,53.33709797,33
Aglais urticae,53.33709797,28
Aglais urticae,53.33709797,28
Aglais urticae,53.33709797,28
Aglais urticae,53.41083662,33
Aglais urticae,54.11306676,30
Aglais urticae,54.11306676,30
Aglais urticae,54.11306676,30
Aglais urticae,54.11306676,30
Aglais urticae,53.72757058,36
Aglais urticae,53.72757058,36
Aglais urticae,53.72757058,32
Aglais urticae,53.72757058,32
Aglais urticae,54.23989907,35
Aglais urticae,54.23989907,35
Aglais urticae,54.23989907,30
Aglais urticae,54.23989907,30
Aglais urticae,54.23989907,30
Aglais urticae,54.23989907,30
Aglais urticae,54.23989907,30
Aglais urticae,54.10655638,30
Aglais urticae,54.10655638,30
Aglais urticae,54.10655638,30
Aglais urticae,54.06263184,30
Aglais urticae,53.95493422,36
Aglais urticae,53.95493422,31
Aglais urticae,53.8929199,32
Aglais urticae,53.8929199,30
Aglais urticae,53.8929199,30
Aglais urticae,53.8929199,34
Aglais urticae,53.8929199,34
Aglais urticae,53.8929199,34
Aglais urticae,53.8929199,34
Aglais urticae,53.8929199,34
Aglais urticae,53.8929199,30
Aglais urticae,53.8929199,30
Aglais urticae,53.8929199,30
Aglais urticae,53.8929199,30
Aglais urticae,53.8929199,28
Aglais urticae,53.8929199,28
Aglais urticae,53.8929199,28
Aglais urticae,53.8929199,28
Aglais urticae,53.8929199,28
Aglais urticae,53.8929199,28
Aglais urticae,53.8929199,28
Aglais urticae,53.86619662,24
Aglais urticae,54.1628666,30
Aglais urticae,53.84966215,27
Aglais urticae,53.84966215,27
Aglais urticae,53.84966215,27
Aglais urticae,53.84966215,27
Aglais urticae,53.84966215,27
Aglais urticae,54.04763824,32
Aglais urticae,54.04763824,32
Aglais urticae,54.04763824,28
Aglais urticae,54.04763824,28
Aglais urticae,54.04763824,28
Aglais urticae,54.04763824,28
Aglais urticae,54.04763824,35
Aglais urticae,54.04763824,35
Aglais urticae,54.04763824,30
Aglais urticae,54.04763824,32
Aglais urticae,54.04763824,30
Aglais urticae,54.04763824,30
Aglais urticae,54.04763824,28
Aglais urticae,54.04763824,28
Aglais urticae,54.04763824,28
Aglais urticae,54.04763824,28
Aglais urticae,54.04763824,29
Aglais urticae,54.04763824,29
Aglais urticae,53.97621067,28
Aglais urticae,53.97621067,28
Aglais urticae,53.97621067,32
Aglais urticae,53.97621067,28
Aglais urticae,53.97621067,28
Aglais urticae,53.97621067,28
Aglais urticae,53.97621067,28
Aglais urticae,53.97621067,28
Aglais urticae,53.97621067,28
Aglais urticae,53.97621067,35
Aglais urticae,53.97621067,30
Aglais urticae,53.97621067,30
Aglais urticae,53.97621067,30
Aglais urticae,53.97621067,30
Aglais urticae,53.97621067,30
Aglais urticae,53.97621067,30
Aglais urticae,53.97621067,30
Aglais urticae,53.97621067,30
Aglais urticae,53.97621067,32
Aglais urticae,53.97621067,32
Aglais urticae,54.33583198,33
Aglais urticae,54.33583198,33
Aglais urticae,54.33583198,33
Aglais urticae,54.33583198,30
Aglais urticae,54.33583198,30
Aglais urticae,54.33583198,30
Aglais urticae,54.33583198,30
Aglais urticae,54.33583198,30
Aglais urticae,54.33583198,32
Aglais urticae,54.33583198,29
Aglais urticae,54.33583198,29
Aglais urticae,54.33583198,29
Aglais urticae,54.33583198,29
Aglais urticae,54.33583198,29
Aglais urticae,54.33583198,32
Aglais urticae,54.33583198,32
Aglais urticae,54.33583198,32
Aglais urticae,54.33583198,28
Aglais urticae,54.33583198,28
Aglais urticae,54.33583198,28
Aglais urticae,54.33583198,31
Aglais urticae,54.33583198,31
Aglais urticae,54.33583198,31
Aglais urticae,54.33583198,31
Aglais urticae,54.33583198,31
Aglais urticae,54.33583198,27
Aglais urticae,54.33583198,27
Aglais urticae,54.33583198,27
Aglais urticae,54.33583198,34
Aglais urticae,54.33583198,28
Aglais urticae,54.33583198,28
Aglais urticae,54.33583198,28
Aglais urticae,54.33583198,28
Aglais urticae,54.33583198,32
Aglais urticae,54.33583198,29
Aglais urticae,54.33583198,27
Aglais urticae,54.33583198,27
Aglais urticae,53.91363626,34
Aglais urticae,53.91363626,30
Aglais urticae,53.91363626,30
Aglais urticae,53.91363626,30
Aglais urticae,53.91363626,30
Aglais urticae,53.91363626,35
Aglais urticae,53.91363626,31
Aglais urticae,53.91363626,31
Aglais urticae,53.91363626,31
Aglais urticae,53.91363626,31
Aglais urticae,53.91363626,30
Aglais urticae,53.91363626,30
Aglais urticae,53.91363626,30
Aglais urticae,53.91363626,30
Aglais urticae,53.91363626,31
Aglais urticae,53.91363626,28
Aglais urticae,53.91363626,32
Aglais urticae,53.91363626,30
Aglais urticae,53.91363626,30
Aglais urticae,53.91363626,30
Aglais urticae,53.91363626,31
Aglais urticae,53.91363626,31
Aglais urticae,53.91363626,31
Aglais urticae,53.91363626,31
Aglais urticae,53.91363626,31
Aglais urticae,53.91363626,29
Aglais urticae,53.91363626,29
Aglais urticae,53.91363626,29
Aglais urticae,53.91363626,29
Aglais urticae,53.91363626,29
Aglais urticae,53.91363626,33
Aglais urticae,53.91363626,33
Aglais urticae,53.91363626,30
Aglais urticae,53.91363626,30
Aglais urticae,53.91363626,32
Aglais urticae,53.91363626,32
Aglais urticae,53.91363626,28
Aglais urticae,53.91363626,28
Aglais urticae,53.91363626,28
Aglais urticae,53.91363626,28
Aglais urticae,54.39001441,33
Aglais urticae,54.39001441,29
Aglais urticae,54.39001441,29
Aglais urticae,54.39001441,35
Aglais urticae,54.39001441,29
Aglais urticae,54.39001441,35
Aglais urticae,54.39001441,28
Aglais urticae,54.39001441,29
Aglais urticae,54.39001441,29
Aglais urticae,54.39001441,29
Aglais urticae,54.39001441,29
Aglais urticae,54.39001441,36
Aglais urticae,54.39001441,30
Aglais urticae,53.65317165,34
Aglais urticae,53.65317165,29
Aglais urticae,53.65317165,29
Aglais urticae,53.65317165,34
Aglais urticae,53.65317165,29
Aglais urticae,53.50961908,28
Aglais urticae,53.50961908,28
Aglais urticae,53.92319463,27
Aglais urticae,53.92319463,27
Aglais urticae,54.32766474,30
Aglais urticae,54.32766474,29
Aglais urticae,54.32766474,29
Aglais urticae,54.32766474,29
Aglais urticae,54.32766474,29
Aglais urticae,54.32766474,29
Aglais urticae,54.32766474,29
Aglais urticae,54.32766474,29
Aglais urticae,54.32766474,29
Aglais urticae,54.32766474,29
Aglais urticae,54.32766474,30
Aglais urticae,54.32766474,30
Aglais urticae,54.32766474,30
Aglais urticae,54.32766474,32
Aglais urticae,54.32766474,32
Aglais urticae,54.32766474,30
Aglais urticae,54.32766474,30
Aglais urticae,54.32766474,30
Aglais urticae,53.8872843,29
Aglais urticae,53.8872843,29
Aglais urticae,53.8872843,29
Aglais urticae,53.8872843,29
Aglais urticae,53.8872843,29
Aglais urticae,53.8872843,29
Aglais urticae,53.8872843,29
Aglais urticae,53.8872843,29
Aglais urticae,53.8872843,29
Aglais urticae,53.8872843,27
Aglais urticae,53.8872843,27
Aglais urticae,53.8872843,27
Aglais urticae,53.8872843,27
Aglais urticae,53.8872843,30
Aglais urticae,53.8872843,30
Aglais urticae,53.8872843,30
Aglais urticae,53.8872843,30
Aglais urticae,53.8872843,30
Aglais urticae,53.8872843,30
Aglais urticae,53.8872843,28
Aglais urticae,53.8872843,28
Aglais urticae,53.8872843,28
Aglais urticae,53.8872843,28
Aglais urticae,53.8872843,35
Aglais urticae,53.8872843,31
Aglais urticae,53.8872843,31
Aglais urticae,53.8872843,31
Aglais urticae,53.8872843,31
Aglais urticae,53.8872843,31
Aglais urticae,53.8872843,31
Aglais urticae,53.8872843,31
Aglais urticae,53.8872843,31
Aglais urticae,53.8872843,31
Aglais urticae,53.8872843,32
Aglais urticae,53.8872843,32
Aglais urticae,53.8872843,32
Aglais urticae,53.8872843,32
Aglais urticae,53.8872843,32
Aglais urticae,53.8872843,30
Aglais urticae,53.8872843,30
Aglais urticae,53.8872843,30
Aglais urticae,53.8872843,34
Aglais urticae,53.8872843,28
Aglais urticae,53.8872843,28
Aglais urticae,53.8872843,28
Aglais urticae,53.8872843,28
Aglais urticae,53.8872843,28
Aglais urticae,53.8872843,28
Aglais urticae,53.8872843,28
Aglais urticae,54.31895773,34
Aglais urticae,54.31895773,29
Aglais urticae,54.31895773,29
Aglais urticae,53.77082364,32
Aglais urticae,53.77082364,32
Aglais urticae,53.77082364,32
Aglais urticae,53.77082364,32
Aglais urticae,53.77082364,32
Aglais urticae,53.77082364,32
Aglais urticae,53.77082364,32
Aglais urticae,53.77082364,32
Aglais urticae,53.77082364,30
Aglais urticae,53.77082364,37
Aglais urticae,53.77082364,37
Aglais urticae,53.77082364,37
Aglais urticae,53.77082364,37
Aglais urticae,53.77082364,37
Aglais urticae,53.77082364,32
Aglais urticae,54.39122002,32
Aglais urticae,54.4942157,32
Aglais urticae,54.50346683,30
Aglais urticae,54.59395264,34
Aglais urticae,54.59395264,27
Aglais urticae,54.59395264,27
Aglais urticae,53.75330691,30
Aglais urticae,53.75330691,33
Aglais urticae,53.74570851,33
Aglais urticae,53.75330691,33
Aglais urticae,53.75330691,32
Aglais urticae,53.75330691,32
Aglais urticae,53.62591576,32
Aglais urticae,53.79730193,29
Aglais urticae,53.45599913,40
Aglais urticae,53.91909493,30
Aglais urticae,53.75330691,29
Aglais urticae,54.17152868,29
Aglais urticae,54.21688688,29
Aglais urticae,54.21688688,29
Aglais urticae,53.75330691,29
Aglais urticae,53.75330691,28
Aglais urticae,53.7691681,28
Aglais urticae,54.26468661,28
Aglais urticae,54.60415482,28
Aglais urticae,53.75330691,28
Aglais urticae,53.75330691,28
Aglais urticae,53.75330691,27
Aglais urticae,53.75330691,27
Aglais urticae,53.79030099,28
Aglais urticae,54.05104481,27
Aglais urticae,53.76936944,27
Aglais urticae,54.36585451,27
Aglais urticae,53.98458682,27
Aglais urticae,53.71718413,26
Aglais urticae,53.75330691,26
Aglais urticae,53.7885907,15
Aglais urticae,53.86054884,20
Aglais urticae,53.86052209,20
Aglais urticae,53.80609476,20
Aglais urticae,53.80590084,20
Aglais urticae,53.35478505,18
Aglais urticae,53.34733768,18
Aglais urticae,53.47317242,31
Aglais urticae,53.48216051,31
Aglais urticae,54.19058548,16
Aglais urticae,53.75330691,16
Aglais urticae,53.7624723,16
Aglais urticae,53.75330691,16
Aglais urticae,53.89074836,15
Aglais urticae,53.75330691,14
Aglais urticae,53.75330691,13
Aglais urticae,53.81759351,13
Aglais urticae,54.11506569,38
Aglais urticae,53.5440002,27
Aglais urticae,53.75330691,38
Aglais urticae,53.75330691,38
Aglais urticae,53.75330691,38
Aglais urticae,53.66297863,35
Aglais urticae,54.59516891,35
Aglais urticae,53.75330691,35
Aglais urticae,53.93925146,36
Aglais urticae,53.94802508,36
Aglais urticae,53.94823546,36
Aglais urticae,53.75330691,34
Aglais urticae,53.75330691,35
Aglais urticae,53.73672282,35
Aglais urticae,53.74570851,35
Aglais urticae,53.62591576,34
Aglais urticae,53.7773278,34
Aglais urticae,53.75330691,33
Aglais urticae,53.91271379,33
Aglais urticae,53.75330691,29
Aglais urticae,53.832261,29
Aglais urticae,53.83246088,29
Aglais urticae,53.75330691,29
Aglais urticae,53.80530757,29
Aglais urticae,53.78131548,28
Aglais urticae,53.79030099,28
Aglais urticae,53.80469701,29
Aglais urticae,53.75330691,29
Aglais urticae,53.75330691,28
Aglais urticae,53.74570851,27
Aglais urticae,53.6169338,27
Aglais urticae,53.78942801,27
Aglais urticae,53.77163587,27
Aglais urticae,53.75330691,26
Aglais urticae,53.62591576,26
Aglais urticae,54.00087762,25
Aglais urticae,53.84104359,25
Aglais urticae,53.78713706,24
Aglais urticae,53.99626384,20
Aglais urticae,53.99626384,20
Aglais urticae,53.76936944,22
Aglais urticae,53.79030099,22
Aglais urticae,53.80530757,22
Aglais urticae,53.78131548,18
Aglais urticae,53.91739946,14
Aglais urticae,53.70110692,16
Aglais urticae,53.9177059,15
Aglais urticae,53.75330691,14
Aglais urticae,53.75330691,14
Aglais urticae,53.82657907,12
Aglais urticae,53.79652267,13
Aglais urticae,53.79672036,13
Aglais urticae,53.77815259,13
Aglais urticae,53.75330691,13
Aglais urticae,53.84144539,12
Aglais urticae,53.83246088,12
Aglais urticae,53.75330691,11
Aglais urticae,53.75330691,31
Aglais urticae,53.72653114,45
Aglais urticae,53.5188854,39
Aglais urticae,53.67823477,29
Aglais urticae,53.48998312,19
Aglais urticae,53.45421211,19
Aglais urticae,53.49878305,19
Aglais urticae,54.21688688,39
Aglais urticae,53.75330691,39
Aglais urticae,53.79911567,39
Aglais urticae,53.57293215,39
Aglais urticae,53.44694477,14
Aglais urticae,53.84626287,38
Aglais urticae,53.75330691,38
Aglais urticae,53.75330691,38
Aglais urticae,53.58127437,36
Aglais urticae,53.6169338,36
Aglais urticae,53.75330691,35
Aglais urticae,53.33864124,25
Aglais urticae,54.1032576,34
Aglais urticae,53.75330691,33
Aglais urticae,53.90017912,33
Aglais urticae,53.75330691,32
Aglais urticae,53.70782969,32
Aglais urticae,53.75330691,31
Aglais urticae,53.94823546,31
Aglais urticae,53.70819891,30
Aglais urticae,53.961853,30
Aglais urticae,53.6424859,30
Aglais urticae,53.75330691,30
Aglais urticae,53.75276262,31
Aglais urticae,53.31921447,30
Aglais urticae,53.31921447,30
Aglais urticae,53.31921447,30
Aglais urticae,53.31921447,30
Aglais urticae,53.31883384,30
Aglais urticae,53.31883384,30
Aglais urticae,53.8343539,30
Aglais urticae,53.8343539,30
Aglais urticae,53.33709797,30
Aglais urticae,53.33709797,30
Aglais urticae,53.33709797,30
Aglais urticae,53.33709797,30
Aglais urticae,53.33709797,30
Aglais urticae,54.20824555,36
Aglais urticae,54.20824555,36
Aglais urticae,53.77479934,34
Aglais urticae,53.77479934,30
Aglais urticae,53.77479934,30
Aglais urticae,53.77479934,30
Aglais urticae,53.6591439,34
Aglais urticae,53.6591439,34
Aglais urticae,53.6591439,34
Aglais urticae,53.6591439,28
Aglais urticae,53.6591439,28
Aglais urticae,53.6591439,28
Aglais urticae,53.6591439,28
Aglais urticae,54.31895773,36
Aglais urticae,53.77082364,35
Aglais urticae,53.77082364,35
Aglais urticae,53.77082364,35
Aglais urticae,53.77082364,35
Aglais urticae,53.77082364,35
Aglais urticae,53.77082364,35
Aglais urticae,53.77082364,35
Aglais urticae,53.77082364,35
Aglais urticae,53.72757058,35
Aglais urticae,53.72757058,35
Aglais urticae,53.72757058,35
Aglais urticae,53.95493422,35
Aglais urticae,53.8929199,34
Aglais urticae,53.8929199,34
Aglais urticae,53.8929199,30
Aglais urticae,53.8929199,30
Aglais urticae,53.8929199,30
Aglais urticae,53.72757058,30
Aglais urticae,53.77082364,30
Aglais urticae,53.77082364,30
Aglais urticae,53.77082364,30
Aglais urticae,53.77082364,30
Aglais urticae,53.77082364,30
Aglais urticae,53.31883384,19
Aglais urticae,53.75276262,32
Aglais urticae,53.75276262,32
Aglais urticae,53.75276262,32
Aglais urticae,54.10337598,29
Aglais urticae,53.8343539,33
Aglais urticae,53.8343539,31
Aglais urticae,54.39122002,28
Aglais urticae,53.8929199,34
Aglais urticae,53.8929199,34
Aglais urticae,53.8929199,31
Aglais urticae,53.8929199,31
Aglais urticae,53.8929199,31
Aglais urticae,53.8929199,31
Aglais urticae,53.8929199,31
Aglais urticae,53.33709797,27
Aglais urticae,53.33709797,27
Aglais urticae,53.33709797,27
Aglais urticae,53.33709797,27
Aglais urticae,53.33709797,34
Aglais urticae,53.72757058,35
Aglais urticae,53.72757058,35
Aglais urticae,53.72757058,35
Aglais urticae,53.77479934,35
Aglais urticae,53.77479934,35
Aglais urticae,54.31895773,32
Aglais urticae,54.31895773,32
Aglais urticae,54.31895773,32
Aglais urticae,54.31895773,32
Aglais urticae,54.31895773,32
Aglais urticae,54.31895773,32
Aglais urticae,53.77082364,33
Aglais urticae,53.77082364,33
Aglais urticae,53.77082364,33
Aglais urticae,53.77082364,33
Aglais urticae,53.77082364,33
Aglais urticae,53.77082364,33
Aglais urticae,53.77082364,33
Aglais urticae,53.77082364,33
Aglais urticae,53.8872843,31
Aglais urticae,53.8872843,31
Aglais urticae,53.8872843,31
Aglais urticae,53.72757058,31
Aglais urticae,53.77082364,31
Aglais urticae,53.77082364,31
Aglais urticae,53.77082364,31
Aglais urticae,53.77082364,31
Aglais urticae,53.77082364,31
Aglais urticae,53.77082364,31
Aglais urticae,53.77082364,31
Aglais urticae,53.77082364,31
Aglais urticae,53.77082364,31
Aglais urticae,53.75276262,32
Aglais urticae,53.75276262,32
Aglais urticae,53.75276262,32
Aglais urticae,53.75276262,21
Aglais urticae,53.75276262,21
Aglais urticae,53.75276262,21
Aglais urticae,53.75276262,21
Aglais urticae,54.10337598,34
Aglais urticae,54.10337598,34
Aglais urticae,54.10337598,28
Aglais urticae,54.10337598,25
Aglais urticae,53.41060084,30
Aglais urticae,53.77082364,32
Aglais urticae,53.77082364,32
Aglais urticae,53.77082364,32
Aglais urticae,53.77082364,32
Aglais urticae,53.77082364,32
Aglais urticae,53.77082364,32
Aglais urticae,53.77082364,32
Aglais urticae,53.91708531,35
Aglais urticae,53.91708531,35
Aglais urticae,53.91708531,35
Aglais urticae,54.1628666,31
Aglais urticae,53.8929199,29
Aglais urticae,54.06263184,32
Aglais urticae,54.06263184,30
Aglais urticae,54.31895773,33
Aglais urticae,54.31895773,33
Aglais urticae,54.31895773,33
Aglais urticae,54.31895773,33
Aglais urticae,54.31895773,30
Aglais urticae,53.72757058,32
Aglais urticae,53.72757058,32
Aglais urticae,53.72757058,30
Aglais urticae,53.72757058,30
Aglais urticae,53.31921447,29
Aglais urticae,53.31921447,29
Aglais urticae,53.31883384,28
Aglais urticae,53.75276262,37
Aglais urticae,53.75276262,29
