"hectad","tetrad","to 1929","1930 - 1969","1970 - 1986","1987 - 1999","2000 - 2009","2010 - 2019","hectadstatus"
"M79","M79D",0,0,0,1,1,1,"n"
"M79","M79E",0,0,1,0,1,1,"n"
"M79","M79I",0,0,0,0,0,1,"n"
"M79","M79J",0,0,0,0,0,1,"n"
"M80","M80G",0,0,0,0,0,1,"n"
"M80","M80L",0,1,0,0,0,1,"n"
"M80","M80R",0,1,0,0,0,0,"n"
"M82","M82Y",0,0,0,0,0,1,"n"
"M83","M83I",0,0,0,0,0,1,"n"
"M87","M87D",0,0,0,1,0,0,"n"
"M88","M88B",0,0,0,0,1,0,"n"
"M88","M88S",0,0,0,0,1,0,"n"
"M91","M91B",0,0,0,0,0,1,"n"
"M94","M94K",0,0,0,0,1,1,"n"
"M94","M94Z",0,0,0,0,1,0,"n"
"M95","M95U",0,0,0,0,1,0,"n"
"M95","M95Y",0,0,0,0,0,1,"n"
"M95","M95Z",0,0,0,0,1,0,"n"
"M96","M96D",0,0,0,0,1,0,"n"
"M96","M96K",0,0,0,0,1,0,"n"
"M96","M96Q",0,0,0,0,1,1,"n"
"M98","M98B",0,0,0,1,1,1,"n"
"N00","N00U",0,0,0,0,1,0,"n"
"N00","N00V",0,0,0,0,1,0,"n"
"N01","N01A",0,0,0,0,0,1,"n"
"N01","N01I",0,0,0,1,0,0,"n"
"N02","N02J",0,0,0,0,1,1,"n"
"N02","N02P",0,0,0,1,0,0,"n"
"N03","N03L",0,0,0,0,0,1,"n"
"N03","N03U",0,0,0,0,0,1,"n"
"N05","N05I",0,0,0,0,0,1,"n"
"N05","N05N",0,0,0,0,1,0,"n"
"N09","N09K",1,0,0,0,0,0,"n"
"N09","N09N",0,0,0,1,0,0,"n"
"N10","N10F",0,0,0,0,0,1,"n"
"N10","N10V",0,0,0,0,0,1,"n"
"N11","N11B",0,0,0,0,1,1,"n"
"N11","N11N",0,0,0,0,0,1,"n"
"N12","N12B",0,0,0,0,1,1,"n"
"N12","N12D",0,0,0,0,0,1,"n"
"N14","N14C",0,0,0,0,0,1,"n"
"N15","N15D",0,0,0,0,1,0,"n"
"N15","N15U",0,0,0,1,0,0,"n"
"N16","N16B",0,0,0,1,0,0,"n"
"N20","N20C",0,0,0,0,1,1,"n"
"N20","N20I",0,0,0,0,0,1,"n"
"N21","N21R",0,0,0,0,1,0,"n"
"N21","N21Z",0,0,0,0,0,1,"n"
"N23","N23Q",0,0,0,0,0,1,"n"
"N24","N24J",0,0,0,0,0,1,"n"
"N24","N24V",0,0,0,0,0,1,"n"
"N25","N25F",0,0,0,0,1,1,"n"
"N26","N26Y",0,0,0,0,1,1,"n"
"N30","N30E",0,0,0,0,1,0,"n"
"N30","N30T",0,0,0,0,1,0,"n"
"N31","N31C",0,0,0,1,1,1,"n"
"N32","N32F",0,0,0,0,1,0,"n"
"N34","N34R",0,0,0,0,0,1,"n"
"N34","N34S",0,0,0,0,0,1,"n"
"N34","N34Z",0,0,0,0,0,1,"n"
"N35","N35R",0,0,0,1,0,0,"n"
"N35","N35Y",0,0,0,0,0,1,"n"
"N44","N44C",0,0,0,0,0,1,"n"
"N44","N44E",0,0,0,0,0,1,"n"
"N45","N45A",0,0,0,1,0,0,"n"
"N45","N45G",0,0,0,1,0,0,"n"
"N45","N45J",0,0,0,1,0,1,"n"
"N46","N46D",0,0,0,0,0,1,"n"
"N46","N46E",0,0,0,0,0,1,"n"
"N46","N46J",0,0,0,0,1,0,"n"
"N46","N46Z",0,0,0,0,0,1,"n"
"N47","N47V",0,0,0,0,0,1,"n"
"N56","N56A",0,0,0,1,0,0,"n"
"N56","N56I",0,0,0,0,0,1,"n"
"N56","N56P",0,0,0,1,0,0,"n"
"N58","N58L",0,0,0,0,1,0,"n"
"N66","N66J",0,0,0,1,0,0,"n"
"N70","N70E",0,0,0,0,1,0,"n"
"N70","N70J",0,0,0,0,1,0,"n"
"N71","N71S",0,0,0,0,1,0,"n"
"N71","N71T",0,1,1,0,0,1,"n"
"N79","N79S",0,0,0,0,0,1,"n"
"N80","N80A",0,0,0,1,0,0,"n"
"N81","N81R",0,0,0,0,0,1,"n"
"N86","N86W",0,0,0,1,0,0,"n"
"N93","N93Y",0,0,0,1,0,1,"n"
"NC11","NC11A",0,0,0,0,1,0,"n"
"NC21","NC21A",0,0,0,0,1,0,"n"
"NC21","NC21B",0,0,0,1,0,0,"n"
"NC26","NC26H",0,0,1,0,0,0,"n"
"NC27","NC27W",0,0,0,0,1,1,"n"
"NC31","NC31I",0,0,1,0,0,0,"n"
"NC31","NC31J",0,0,0,1,0,0,"n"
"NC36","NC36T",0,0,0,1,1,0,"n"
"NC36","NC36U",0,0,0,0,1,0,"n"
"NC36","NC36Y",0,0,0,1,1,1,"n"
"NC36","NC36Z",0,1,1,1,1,1,"n"
"NC37","NC37Q",0,0,0,0,0,1,"n"
"NC37","NC37V",0,0,1,1,1,1,"n"
"NC45","NC45N",0,0,0,0,0,1,"n"
"NC46","NC46D",0,0,0,0,1,0,"n"
"NC46","NC46E",0,0,0,0,1,1,"n"
"NC46","NC46H",0,0,0,0,1,1,"n"
"NC46","NC46K",0,0,0,0,1,0,"n"
"NC46","NC46M",0,0,0,0,1,1,"n"
"NC50","NC50S",0,0,1,0,0,0,"n"
"NC52","NC52T",0,0,0,0,1,0,"n"
"NC56","NC56V",0,0,0,0,1,0,"n"
"NC56","NC56X",0,0,0,0,1,0,"n"
"NC66","NC66R",0,0,0,1,1,1,"n"
"NC66","NC66V",0,0,0,0,1,1,"n"
"NC76","NC76A",0,0,0,0,1,1,"n"
"NC76","NC76B",0,0,0,0,1,1,"n"
"NC76","NC76G",0,0,0,0,0,1,"n"
"NC76","NC76M",0,0,0,1,0,0,"n"
"NC76","NC76X",0,0,0,0,1,1,"n"
"NC86","NC86D",0,0,0,0,1,1,"n"
"NC86","NC86H",0,0,0,0,1,1,"n"
"NC86","NC86M",0,0,0,0,1,0,"n"
"NC86","NC86N",0,0,1,0,1,1,"n"
"NC86","NC86T",0,0,0,0,1,1,"n"
"NC86","NC86X",0,0,0,0,0,1,"n"
"NC96","NC96C",0,0,0,0,1,0,"n"
"NC96","NC96H",0,0,0,0,0,1,"n"
"NC96","NC96M",0,0,0,0,0,1,"n"
"NC96","NC96S",0,0,1,1,0,0,"n"
"NC96","NC96Z",0,0,0,0,0,1,"n"
"ND06","ND06I",0,0,0,0,1,0,"n"
"ND07","ND07F",0,0,0,1,1,0,"n"
"ND07","ND07Q",0,0,0,0,0,1,"n"
"ND07","ND07V",0,0,0,1,1,1,"n"
"ND13","ND13Q",0,0,0,0,1,0,"n"
"ND13","ND13R",0,0,0,0,0,1,"n"
"ND13","ND13X",0,0,0,0,1,0,"n"
"ND14","ND14J",0,0,0,0,0,1,"n"
"ND16","ND16D",0,0,1,0,0,0,"n"
"ND19","ND19Z",0,0,0,0,0,1,"n"
"ND23","ND23M",0,0,0,0,1,0,"n"
"ND23","ND23T",0,0,0,0,0,1,"n"
"ND24","ND24C",0,0,0,0,1,0,"n"
"ND24","ND24G",0,0,0,0,1,0,"n"
"ND26","ND26C",0,0,0,0,1,1,"n"
"ND26","ND26D",0,0,0,1,0,0,"n"
"ND26","ND26E",0,1,0,1,1,1,"n"
"ND26","ND26J",0,0,0,1,1,0,"n"
"ND27","ND27A",0,0,0,1,0,0,"n"
"ND27","ND27H",0,0,0,0,1,0,"n"
"ND27","ND27X",0,0,0,0,0,1,"n"
"ND28","ND28Z",0,0,0,1,0,0,"n"
"ND29","ND29D",0,0,1,0,0,0,"n"
"ND29","ND29E",0,0,1,1,1,1,"n"
"ND29","ND29Z",0,0,0,0,0,1,"n"
"ND33","ND33E",0,0,0,0,0,1,"n"
"ND34","ND34B",0,0,0,0,0,1,"n"
"ND35","ND35I",0,0,1,0,0,0,"n"
"ND35","ND35P",0,0,0,1,0,0,"n"
"ND35","ND35W",0,0,0,0,0,1,"n"
"ND35","ND35X",0,0,0,0,0,1,"n"
"ND37","ND37N",0,0,0,0,0,1,"n"
"ND37","ND37P",0,0,0,0,0,1,"n"
"ND37","ND37W",0,0,0,1,1,0,"n"
"ND38","ND38E",0,0,0,1,0,1,"n"
"ND38","ND38J",0,0,0,0,1,1,"n"
"ND39","ND39F",0,0,0,1,0,0,"n"
"ND39","ND39S",0,0,0,0,0,1,"n"
"ND48","ND48H",0,1,0,0,0,0,"n"
"ND48","ND48I",0,0,0,0,1,1,"n"
"ND48","ND48L",0,0,0,0,0,1,"n"
"ND48","ND48M",0,0,0,1,1,1,"n"
"ND48","ND48N",0,0,0,0,1,1,"n"
"ND48","ND48P",0,0,0,0,1,0,"n"
"ND48","ND48R",0,0,0,0,1,0,"n"
"ND48","ND48S",0,0,0,0,1,0,"n"
"ND48","ND48U",0,0,1,0,0,0,"n"
"ND49","ND49K",0,0,0,0,1,0,"n"
"ND49","ND49Y",0,0,0,0,1,1,"n"
"ND59","ND59D",0,0,0,0,0,1,"n"
"NG20","NG20H",0,0,0,0,0,1,"n"
"NG20","NG20N",0,0,0,0,1,0,"n"
"NG20","NG20S",0,0,0,1,1,1,"n"
"NG20","NG20T",0,0,0,0,1,0,"n"
"NG30","NG30G",0,0,0,1,1,0,"n"
"NG30","NG30L",0,0,1,0,1,0,"n"
"NG30","NG30Q",0,0,0,0,1,0,"n"
"NG30","NG30R",0,0,0,0,1,1,"n"
"NG30","NG30S",0,0,0,1,1,0,"n"
"NG33","NG33R",0,1,0,0,0,0,"n"
"NG44","NG44Z",0,1,1,0,0,1,"n"
"NG45","NG45V",0,0,0,0,1,1,"n"
"NG46","NG46Y",0,0,0,0,0,1,"n"
"NG46","NG46Z",0,1,0,0,0,0,"n"
"NG50","NG50Q",0,0,0,0,0,1,"n"
"NG50","NG50V",0,0,0,0,0,1,"n"
"NG50","NG50X",0,0,1,0,0,1,"n"
"NG50","NG50Z",0,0,0,0,0,1,"n"
"NG51","NG51G",0,0,0,0,1,0,"n"
"NG51","NG51H",0,0,1,0,1,0,"n"
"NG51","NG51I",0,0,0,0,0,1,"n"
"NG51","NG51M",0,0,1,0,0,1,"n"
"NG51","NG51N",0,0,0,0,0,1,"n"
"NG51","NG51U",0,0,0,0,0,1,"n"
"NG51","NG51Y",0,0,0,0,0,1,"n"
"NG51","NG51Z",0,0,0,0,0,1,"n"
"NG52","NG52Q",0,1,0,0,0,1,"n"
"NG52","NG52V",0,0,1,0,0,1,"n"
"NG52","NG52Z",0,0,0,0,0,1,"n"
"NG54","NG54A",0,1,0,0,0,0,"n"
"NG54","NG54B",0,0,0,0,1,0,"n"
"NG54","NG54D",0,0,0,0,0,1,"n"
"NG55","NG55A",0,0,0,1,0,1,"n"
"NG55","NG55B",0,0,1,1,1,1,"n"
"NG55","NG55D",0,0,0,0,1,1,"n"
"NG55","NG55E",0,0,0,0,0,1,"n"
"NG55","NG55J",0,0,0,1,1,0,"n"
"NG56","NG56A",0,0,0,0,0,1,"n"
"NG56","NG56G",0,1,0,0,1,1,"n"
"NG60","NG60A",0,0,1,0,1,0,"n"
"NG61","NG61A",0,0,0,0,1,1,"n"
"NG61","NG61B",0,0,1,0,0,1,"n"
"NG61","NG61I",0,0,0,0,0,1,"n"
"NG61","NG61K",0,1,0,0,0,0,"n"
"NG62","NG62A",0,1,1,1,1,1,"n"
"NG62","NG62R",0,0,0,0,0,1,"n"
"NG70","NG70F",0,0,0,0,0,1,"n"
"NG70","NG70G",0,0,0,0,0,1,"n"
"NG70","NG70K",0,0,0,0,1,0,"n"
"NG72","NG72R",0,0,0,0,0,1,"n"
"NG81","NG81B",0,0,0,1,0,1,"n"
"NG81","NG81G",0,0,0,0,0,1,"n"
"NG81","NG81K",0,0,0,0,0,1,"n"
"NG81","NG81L",0,0,0,0,0,1,"n"
"NG82","NG82A",0,0,0,1,1,1,"n"
"NG82","NG82D",0,0,0,0,1,0,"n"
"NG82","NG82G",0,0,0,0,1,0,"n"
"NG82","NG82J",0,0,0,1,1,0,"n"
"NG82","NG82K",0,0,0,1,0,1,"n"
"NG82","NG82L",0,0,0,0,1,1,"n"
"NG82","NG82M",0,0,0,0,1,0,"n"
"NG82","NG82S",0,0,0,0,1,0,"n"
"NG82","NG82W",0,0,0,1,0,0,"n"
"NG83","NG83R",0,0,0,0,0,1,"n"
"NG83","NG83V",0,0,0,0,0,1,"n"
"NG84","NG84L",0,0,0,0,0,1,"n"
"NG84","NG84M",0,0,0,0,0,1,"n"
"NG85","NG85Q",0,0,0,0,0,1,"n"
"NG90","NG90N",0,0,0,0,0,1,"n"
"NG90","NG90Y",0,0,0,0,0,1,"n"
"NG91","NG91X",0,0,0,0,1,0,"n"
"NG92","NG92K",0,0,0,1,0,0,"n"
"NG96","NG96X",0,0,0,1,0,0,"n"
"NG97","NG97S",0,0,0,0,1,0,"n"
"NG98","NG98R",0,0,0,0,1,0,"n"
"NH00","NH00D",0,0,0,0,1,0,"n"
"NH00","NH00P",0,0,0,0,0,1,"n"
"NH00","NH00Y",0,0,0,0,0,1,"n"
"NH01","NH01C",0,0,0,0,1,0,"n"
"NH01","NH01G",0,0,0,0,1,0,"n"
"NH01","NH01N",0,0,0,0,1,0,"n"
"NH02","NH02A",0,0,0,0,1,1,"n"
"NH02","NH02K",0,0,0,0,1,0,"n"
"NH02","NH02M",0,0,0,1,0,0,"n"
"NH02","NH02P",0,0,0,0,0,1,"n"
"NH02","NH02R",0,0,0,0,0,1,"n"
"NH02","NH02S",0,0,0,0,0,1,"n"
"NH02","NH02W",0,0,0,0,0,1,"n"
"NH02","NH02X",0,0,0,0,0,1,"n"
"NH03","NH03P",0,0,0,0,0,1,"n"
"NH03","NH03V",0,0,0,0,0,1,"n"
"NH03","NH03W",0,0,0,0,0,1,"n"
"NH05","NH05V",0,0,0,0,0,1,"n"
"NH06","NH06C",0,0,0,0,0,1,"n"
"NH06","NH06E",0,0,0,0,1,0,"n"
"NH06","NH06L",0,0,0,0,0,1,"n"
"NH07","NH07V",0,0,0,0,1,0,"n"
"NH11","NH11G",0,0,0,0,1,1,"n"
"NH11","NH11H",0,0,0,0,0,1,"n"
"NH11","NH11I",0,0,0,0,0,1,"n"
"NH11","NH11S",0,0,0,0,0,1,"n"
"NH11","NH11T",0,0,0,0,1,0,"n"
"NH11","NH11Y",0,0,0,0,1,0,"n"
"NH12","NH12B",0,0,0,0,0,1,"n"
"NH12","NH12G",0,0,0,0,0,1,"n"
"NH12","NH12J",0,0,0,1,1,0,"n"
"NH12","NH12W",0,0,0,0,1,0,"n"
"NH13","NH13A",0,0,0,0,0,1,"n"
"NH13","NH13B",0,0,0,0,0,1,"n"
"NH13","NH13C",0,0,0,0,0,1,"n"
"NH13","NH13G",0,0,0,0,0,1,"n"
"NH13","NH13H",0,0,0,0,0,1,"n"
"NH13","NH13L",0,0,0,0,0,1,"n"
"NH13","NH13M",0,0,0,0,1,0,"n"
"NH13","NH13R",0,0,0,0,1,1,"n"
"NH13","NH13S",1,0,0,0,1,0,"n"
"NH14","NH14C",0,0,1,0,0,0,"n"
"NH14","NH14D",0,0,0,0,0,1,"n"
"NH14","NH14I",0,0,0,0,0,1,"n"
"NH14","NH14V",0,0,0,0,0,1,"n"
"NH14","NH14Y",0,0,0,0,0,1,"n"
"NH15","NH15D",0,0,0,0,0,1,"n"
"NH15","NH15W",0,0,0,0,1,0,"n"
"NH16","NH16B",0,0,0,0,0,1,"n"
"NH16","NH16D",0,0,0,0,0,1,"n"
"NH16","NH16E",0,0,0,0,1,1,"n"
"NH16","NH16J",0,0,0,0,0,1,"n"
"NH16","NH16P",0,0,0,0,0,1,"n"
"NH16","NH16U",0,0,0,0,1,0,"n"
"NH17","NH17A",0,0,0,0,0,1,"n"
"NH17","NH17F",0,0,0,0,0,1,"n"
"NH17","NH17V",0,0,0,0,1,0,"n"
"NH18","NH18B",0,0,0,0,1,0,"n"
"NH20","NH20V",0,0,0,0,0,1,"n"
"NH24","NH24A",0,0,0,0,1,0,"n"
"NH24","NH24C",0,0,0,0,0,1,"n"
"NH24","NH24E",0,0,0,0,0,1,"n"
"NH24","NH24I",0,0,0,0,0,1,"n"
"NH24","NH24J",0,0,0,0,0,1,"n"
"NH24","NH24S",0,0,0,0,0,1,"n"
"NH25","NH25N",0,0,0,0,0,1,"n"
"NH25","NH25S",0,0,0,0,0,1,"n"
"NH27","NH27A",0,0,0,0,0,1,"n"
"NH27","NH27P",0,0,0,0,0,1,"n"
"NH27","NH27U",0,0,0,0,0,1,"n"
"NH28","NH28C",0,0,0,0,0,1,"n"
"NH28","NH28X",0,0,0,0,0,1,"n"
"NH29","NH29R",0,0,0,0,0,1,"n"
"NH30","NH30U",1,0,0,0,0,0,"n"
"NH30","NH30X",0,0,0,0,0,1,"n"
"NH37","NH37C",0,0,0,0,0,1,"n"
"NH37","NH37D",0,0,0,0,0,1,"n"
"NH37","NH37M",0,0,0,0,0,1,"n"
"NH37","NH37X",0,0,0,0,0,1,"n"
"NH38","NH38G",0,0,0,0,0,1,"n"
"NH40","NH40E",0,0,0,0,0,1,"n"
"NH40","NH40J",1,0,1,0,0,0,"n"
"NH41","NH41C",1,0,0,0,0,0,"n"
"NH41","NH41I",1,0,0,0,0,0,"n"
"NH42","NH42W",0,0,0,1,0,0,"n"
"NH44","NH44Z",0,0,0,0,0,1,"n"
"NH45","NH45B",0,0,0,0,0,1,"n"
"NH45","NH45G",0,0,0,0,0,1,"n"
"NH47","NH47Q",0,0,0,1,0,0,"n"
"NH47","NH47V",0,0,0,0,1,0,"n"
"NH50","NH50E",0,0,0,0,1,0,"n"
"NH50","NH50P",1,0,0,0,0,0,"n"
"NH51","NH51K",0,0,0,0,0,1,"n"
"NH52","NH52F",0,0,0,0,1,0,"n"
"NH52","NH52R",0,0,0,1,0,1,"n"
"NH52","NH52V",1,0,1,0,0,0,"n"
"NH53","NH53C",0,0,0,1,0,1,"n"
"NH56","NH56G",0,0,0,0,1,0,"n"
"NH60","NH60F",1,0,0,0,0,0,"n"
"NH60","NH60R",0,0,0,0,0,1,"n"
"NH61","NH61R",0,0,0,0,1,0,"n"
"NH61","NH61X",0,0,0,0,1,0,"n"
"NH61","NH61Y",0,0,0,0,0,1,"n"
"NH63","NH63D",0,0,0,1,0,0,"n"
"NH63","NH63P",1,0,0,0,1,0,"n"
"NH63","NH63S",1,0,0,0,1,0,"n"
"NH63","NH63Y",1,0,0,0,0,0,"n"
"NH64","NH64K",0,1,0,0,0,0,"n"
"NH65","NH65F",0,0,1,0,0,0,"n"
"NH65","NH65M",0,0,0,1,0,0,"n"
"NH65","NH65N",0,0,1,0,1,0,"n"
"NH65","NH65R",0,0,1,1,0,0,"n"
"NH66","NH66W",1,0,1,0,0,0,"n"
"NH67","NH67Y",0,0,0,1,0,0,"n"
"NH70","NH70H",0,0,0,0,0,1,"n"
"NH70","NH70K",1,0,0,0,0,0,"n"
"NH71","NH71D",0,0,0,0,0,1,"n"
"NH71","NH71E",0,0,0,0,1,1,"n"
"NH71","NH71J",0,0,0,0,1,0,"n"
"NH72","NH72A",0,0,0,1,0,0,"n"
"NH72","NH72G",1,0,0,0,0,1,"n"
"NH74","NH74N",0,0,1,0,0,0,"n"
"NH76","NH76L",0,0,0,1,1,0,"n"
"NH77","NH77I",0,0,0,0,1,0,"n"
"NH78","NH78A",0,0,0,1,1,0,"n"
"NH78","NH78Z",0,0,0,1,0,1,"n"
"NH79","NH79U",0,0,1,0,0,0,"n"
"NH80","NH80J",0,0,0,0,0,1,"n"
"NH82","NH82D",0,0,0,0,1,0,"n"
"NH82","NH82K",0,0,0,0,0,1,"n"
"NH82","NH82Q",0,0,0,0,0,1,"n"
"NH82","NH82R",0,0,0,0,1,1,"n"
"NH83","NH83P",0,0,1,0,0,0,"n"
"NH87","NH87P",1,0,1,0,0,0,"n"
"NH88","NH88D",0,0,0,0,0,1,"n"
"NH88","NH88E",0,0,0,1,1,1,"n"
"NH88","NH88G",0,0,0,1,0,1,"n"
"NH88","NH88H",0,0,0,0,1,0,"n"
"NH88","NH88L",0,0,0,1,1,1,"n"
"NH89","NH89B",0,0,0,1,0,1,"n"
"NH89","NH89C",0,0,1,0,0,1,"n"
"NH90","NH90U",1,0,0,1,1,0,"n"
"NH91","NH91W",0,0,0,1,0,0,"n"
"NH94","NH94Z",0,1,0,0,0,0,"n"
"NH95","NH95J",0,1,0,0,0,1,"n"
"NH96","NH96X",0,1,0,0,0,0,"n"
"NJ01","NJ01B",0,0,0,1,1,1,"n"
"NJ01","NJ01C",0,0,0,1,1,1,"n"
"NJ01","NJ01M",0,0,0,1,1,1,"n"
"NJ02","NJ02I",0,1,0,0,0,0,"n"
"NJ10","NJ10X",0,0,0,0,1,0,"n"
"NJ10","NJ10Y",0,1,0,0,1,0,"n"
"NJ11","NJ11J",0,0,0,0,1,1,"n"
"NJ11","NJ11M",0,0,0,0,1,0,"n"
"NJ11","NJ11N",0,0,0,0,1,0,"n"
"NJ11","NJ11P",0,0,0,0,1,1,"n"
"NJ11","NJ11Q",0,0,0,0,1,0,"n"
"NJ11","NJ11S",0,0,0,0,1,0,"n"
"NJ11","NJ11T",0,0,1,0,1,0,"n"
"NJ11","NJ11U",0,0,0,0,1,0,"n"
"NJ11","NJ11Y",0,0,0,1,0,0,"n"
"NJ12","NJ12F",0,0,0,0,1,1,"n"
"NJ12","NJ12Q",0,0,0,1,0,1,"n"
"NJ13","NJ13R",0,0,1,0,0,0,"n"
"NJ13","NJ13Z",0,0,0,1,0,0,"n"
"NJ14","NJ14J",0,1,1,0,0,0,"n"
"NJ14","NJ14Y",0,0,0,1,0,0,"n"
"NJ15","NJ15R",0,1,0,0,0,0,"n"
"NJ15","NJ15W",0,0,0,1,0,1,"n"
"NJ15","NJ15X",0,0,0,0,0,1,"n"
"NJ15","NJ15Y",0,0,0,0,0,1,"n"
"NJ16","NJ16Q",0,1,0,0,0,0,"n"
"NJ23","NJ23A",0,0,0,0,0,1,"n"
"NJ25","NJ25J",0,1,0,0,0,0,"n"
"NJ25","NJ25Q",0,0,1,0,0,0,"n"
"NJ25","NJ25S",0,0,1,0,0,1,"n"
"NJ26","NJ26N",1,1,0,0,0,0,"n"
"NJ30","NJ30N",0,0,0,0,0,1,"n"
"NJ30","NJ30P",0,0,0,0,0,1,"n"
"NJ31","NJ31A",0,0,0,0,0,1,"n"
"NJ31","NJ31B",0,0,0,0,0,1,"n"
"NJ31","NJ31C",0,0,0,0,0,1,"n"
"NJ31","NJ31H",0,0,1,1,0,0,"n"
"NJ31","NJ31Y",0,0,0,0,0,1,"n"
"NJ32","NJ32G",0,0,0,1,0,0,"n"
"NJ32","NJ32J",0,0,1,1,0,0,"n"
"NJ32","NJ32W",0,0,0,1,1,0,"n"
"NJ33","NJ33D",0,0,0,1,0,1,"n"
"NJ33","NJ33E",0,0,1,0,0,0,"n"
"NJ33","NJ33K",0,0,0,0,1,0,"n"
"NJ34","NJ34L",0,0,0,1,0,0,"n"
"NJ34","NJ34M",0,0,0,1,0,0,"n"
"NJ34","NJ34T",0,0,1,1,0,0,"n"
"NJ34","NJ34V",0,0,0,0,0,1,"n"
"NJ35","NJ35X",0,0,1,0,0,1,"n"
"NJ40","NJ40E",0,0,0,0,0,1,"n"
"NJ40","NJ40H",0,0,0,0,0,1,"n"
"NJ40","NJ40J",0,0,0,1,0,1,"n"
"NJ40","NJ40Q",0,0,0,0,0,1,"n"
"NJ40","NJ40V",0,0,0,1,0,1,"n"
"NJ40","NJ40W",0,0,0,0,0,1,"n"
"NJ41","NJ41B",0,1,0,1,0,1,"n"
"NJ41","NJ41C",0,0,0,1,0,0,"n"
"NJ41","NJ41D",0,0,0,1,0,0,"n"
"NJ42","NJ42C",0,0,0,1,0,1,"n"
"NJ42","NJ42H",0,0,0,0,0,1,"n"
"NJ42","NJ42M",0,0,0,0,0,1,"n"
"NJ42","NJ42N",0,0,0,0,0,1,"n"
"NJ42","NJ42S",0,0,0,0,0,1,"n"
"NJ42","NJ42T",0,0,0,0,0,1,"n"
"NJ43","NJ43H",0,0,0,0,1,1,"n"
"NJ43","NJ43I",0,0,1,0,0,0,"n"
"NJ43","NJ43N",0,0,0,0,1,0,"n"
"NJ43","NJ43P",0,0,0,0,0,1,"n"
"NJ43","NJ43T",0,0,0,1,0,0,"n"
"NJ44","NJ44A",0,0,1,1,0,1,"n"
"NJ44","NJ44Z",0,0,1,0,0,1,"n"
"NJ45","NJ45W",0,0,0,1,0,0,"n"
"NJ46","NJ46C",0,1,0,0,0,0,"n"
"NJ46","NJ46H",0,1,0,0,0,0,"n"
"NJ50","NJ50Y",0,0,0,0,0,1,"n"
"NJ52","NJ52L",0,0,0,0,0,1,"n"
"NJ53","NJ53K",0,0,0,0,1,1,"n"
"NJ53","NJ53Q",0,0,0,1,0,1,"n"
"NJ53","NJ53W",0,0,0,1,0,0,"n"
"NJ54","NJ54C",0,0,0,0,1,1,"n"
"NJ54","NJ54D",0,0,0,0,1,0,"n"
"NJ54","NJ54E",0,0,1,0,0,1,"n"
"NJ56","NJ56T",1,0,0,1,1,0,"n"
"NJ56","NJ56Y",0,0,1,0,0,0,"n"
"NJ60","NJ60E",0,0,1,0,0,1,"n"
"NJ62","NJ62A",0,0,0,1,0,0,"n"
"NJ63","NJ63D",0,0,0,0,0,1,"n"
"NJ65","NJ65I",1,0,0,0,0,0,"n"
"NJ65","NJ65M",1,0,0,0,0,0,"n"
"NJ65","NJ65N",1,0,0,0,0,0,"n"
"NJ66","NJ66C",0,0,0,0,1,0,"n"
"NJ66","NJ66D",1,0,0,0,1,0,"n"
"NJ66","NJ66H",0,0,0,0,1,0,"n"
"NJ66","NJ66M",1,0,0,1,1,0,"n"
"NJ66","NJ66V",1,0,0,0,0,0,"n"
"NJ73","NJ73G",0,0,1,0,1,1,"n"
"NJ74","NJ74W",1,0,0,0,0,0,"n"
"NJ76","NJ76X",0,1,0,0,1,1,"n"
"NJ86","NJ86C",0,0,0,0,1,0,"n"
"NJ86","NJ86H",0,0,0,0,0,1,"n"
"NJ86","NJ86I",0,0,0,0,0,1,"n"
"NJ86","NJ86K",0,0,0,0,0,1,"n"
"NJ86","NJ86S",0,0,0,0,1,0,"n"
"NJ91","NJ91B",0,0,0,0,1,0,"n"
"NJ91","NJ91F",0,0,0,0,1,1,"n"
"NJ91","NJ91S",0,0,0,0,1,1,"n"
"NJ96","NJ96C",0,0,0,1,0,1,"n"
"NK02","NK02I",0,0,0,0,0,1,"n"
"NK03","NK03K",0,0,0,0,0,1,"n"
"NK05","NK05U",0,0,0,0,1,0,"n"
"NK05","NK05Y",0,0,1,0,0,0,"n"
"NK05","NK05Z",0,0,1,1,1,1,"n"
"NK06","NK06C",0,0,0,0,1,0,"n"
"NK13","NK13D",0,0,0,0,0,1,"n"
"NK13","NK13E",0,0,0,0,1,1,"n"
"NK14","NK14F",0,0,0,1,0,1,"n"
"NL94","NL94W",0,0,0,0,1,0,"n"
"NL94","NL94X",0,0,0,1,1,0,"n"
"NM04","NM04B",0,0,0,0,0,1,"n"
"NM04","NM04C",0,0,0,1,1,1,"n"
"NM04","NM04D",0,0,0,1,1,1,"n"
"NM04","NM04Y",0,0,0,0,1,0,"n"
"NM04","NM04Z",0,0,0,0,1,0,"n"
"NM15","NM15A",0,0,0,1,0,1,"n"
"NM15","NM15B",0,0,0,1,1,1,"n"
"NM15","NM15G",0,0,0,1,0,0,"n"
"NM15","NM15L",0,0,0,1,0,1,"n"
"NM15","NM15M",0,0,0,1,1,1,"n"
"NM15","NM15N",0,0,0,0,1,1,"n"
"NM15","NM15R",0,0,0,1,0,1,"n"
"NM15","NM15S",0,0,0,0,0,1,"n"
"NM15","NM15T",0,0,0,1,1,1,"n"
"NM15","NM15U",0,0,0,1,1,1,"n"
