"SPECIES" "YEAR" "BROOD" "DAYNUM" "FITTED"
2 "1976-2021" 0 89 1.33154169568672
2 "1976-2021" 0 90 1.34226507116356
2 "1976-2021" 0 91 1.35277893406315
2 "1976-2021" 0 92 1.36306979920405
2 "1976-2021" 0 93 1.37312428577108
2 "1976-2021" 0 94 1.38292909458924
2 "1976-2021" 0 95 1.39247133843257
2 "1976-2021" 0 96 1.40173830957807
2 "1976-2021" 0 97 1.41071767326074
2 "1976-2021" 0 98 1.41939734721523
2 "1976-2021" 0 99 1.42776584818882
2 "1976-2021" 0 100 1.43581204767583
2 "1976-2021" 0 101 1.44352547882483
2 "1976-2021" 0 102 1.45089608365235
2 "1976-2021" 0 103 1.45791450845425
2 "1976-2021" 0 104 1.46457176485041
2 "1976-2021" 0 105 1.47085924783778
2 "1976-2021" 0 106 1.4767686618856
2 "1976-2021" 0 107 1.48229212403654
2 "1976-2021" 0 108 1.4874221657744
2 "1976-2021" 0 109 1.49215205593077
2 "1976-2021" 0 110 1.49647549908785
2 "1976-2021" 0 111 1.50038662020504
2 "1976-2021" 0 112 1.50387989994337
2 "1976-2021" 0 113 1.50695018812102
2 "1976-2021" 0 114 1.50959269511576
2 "1976-2021" 0 115 1.51180302815655
2 "1976-2021" 0 116 1.51357713619063
2 "1976-2021" 0 117 1.51491122215421
2 "1976-2021" 0 118 1.51580181148047
2 "1976-2021" 0 119 1.51624571672473
2 "1976-2021" 0 120 1.51624012519991
2 "1976-2021" 0 121 1.5157826546352
2 "1976-2021" 0 122 1.51487128125594
2 "1976-2021" 0 123 1.51350417378014
2 "1976-2021" 0 124 1.51167979340308
2 "1976-2021" 0 125 1.50939674017099
2 "1976-2021" 0 126 1.50665401340037
2 "1976-2021" 0 127 1.50345120004888
2 "1976-2021" 0 128 1.49978839797335
2 "1976-2021" 0 129 1.49566627140297
2 "1976-2021" 0 130 1.49108601911635
2 "1976-2021" 0 131 1.48604950999543
2 "1976-2021" 0 132 1.48055916127557
2 "1976-2021" 0 133 1.47461801446467
2 "1976-2021" 0 134 1.46822963229867
2 "1976-2021" 0 135 1.46139815076495
2 "1976-2021" 0 136 1.45412828656647
2 "1976-2021" 0 137 1.44642563444205
2 "1976-2021" 0 138 1.43829639250286
2 "1976-2021" 0 139 1.42974747705807
2 "1976-2021" 0 140 1.42078627027001
2 "1976-2021" 0 141 1.41142054260333
2 "1976-2021" 0 142 1.40165868448206
2 "1976-2021" 0 143 1.39151044872824
2 "1976-2021" 0 144 1.38098630301952
2 "1976-2021" 0 145 1.37009764209692
2 "1976-2021" 0 146 1.35885629904459
2 "1976-2021" 0 147 1.34727450050408
2 "1976-2021" 0 148 1.33536484220773
2 "1976-2021" 0 149 1.3231406563437
2 "1976-2021" 0 150 1.31061574905182
2 "1976-2021" 0 151 1.29780488911945
2 "1976-2021" 0 152 1.28472318565226
2 "1976-2021" 0 153 1.27138616133421
2 "1976-2021" 0 154 1.25780943555787
2 "1976-2021" 0 155 1.24400876388448
2 "1976-2021" 0 156 1.23000005837096
2 "1976-2021" 0 157 1.21579998879538
2 "1976-2021" 0 158 1.2014253791682
2 "1976-2021" 0 159 1.18689342122419
2 "1976-2021" 0 160 1.17222117145978
2 "1976-2021" 0 161 1.15742547303428
2 "1976-2021" 0 162 1.14252294034702
2 "1976-2021" 0 163 1.12753025931731
2 "1976-2021" 0 164 1.11246391907424
2 "1976-2021" 0 165 1.09734047028479
2 "1976-2021" 0 166 1.08217610376516
2 "1976-2021" 0 167 1.06698658332614
2 "1976-2021" 0 168 1.05178719010297
2 "1976-2021" 0 169 1.03659281724263
2 "1976-2021" 0 170 1.0214178543842
2 "1976-2021" 0 171 1.00627623589874
2 "1976-2021" 0 172 0.991181369033211
2 "1976-2021" 0 173 0.97614620674243
2 "1976-2021" 0 174 0.961183151452271
2 "1976-2021" 0 175 0.946304078278242
2 "1976-2021" 0 176 0.93152025011969
2 "1976-2021" 0 177 0.916842226692962
2 "1976-2021" 0 178 0.902279974064178
2 "1976-2021" 0 179 0.88784294185861
2 "1976-2021" 0 180 0.873539866190079
2 "1976-2021" 0 181 0.859378299114599
2 "1976-2021" 0 182 0.845365394989842
2 "1976-2021" 0 183 0.831508803863763
2 "1976-2021" 0 184 0.817815881417107
2 "1976-2021" 0 185 0.804293447330605
2 "1976-2021" 0 186 0.790947801285064
2 "1976-2021" 0 187 0.777784059716025
2 "1976-2021" 0 188 0.76480422421619
2 "1976-2021" 0 189 0.752009392421794
2 "1976-2021" 0 190 0.739400468452615
2 "1976-2021" 0 191 0.72697817038072
2 "1976-2021" 0 192 0.714743037641183
2 "1976-2021" 0 193 0.702695438373424
2 "1976-2021" 0 194 0.690835576682589
2 "1976-2021" 0 195 0.679163499811215
2 "1976-2021" 0 196 0.6676791052122
2 "1976-2021" 0 197 0.656382147514847
2 "1976-2021" 0 198 0.645272245376477
2 "1976-2021" 0 199 0.634348888212827
2 "1976-2021" 0 200 0.623611442801133
4 "1976-2021" 0 -24 0.202014518141312
4 "1976-2021" 0 -23 0.213382423862752
4 "1976-2021" 0 -22 0.225391052939778
4 "1976-2021" 0 -21 0.238074014289702
4 "1976-2021" 0 -20 0.251466385459876
4 "1976-2021" 0 -19 0.265604747678779
4 "1976-2021" 0 -18 0.280527218786139
4 "1976-2021" 0 -17 0.296273483666257
4 "1976-2021" 0 -16 0.312884821780699
4 "1976-2021" 0 -15 0.330404131367904
4 "1976-2021" 0 -14 0.348875949848209
4 "1976-2021" 0 -13 0.368346469943325
4 "1976-2021" 0 -12 0.388863550989823
4 "1976-2021" 0 -11 0.410476724896654
4 "1976-2021" 0 -10 0.433237196167647
4 "1976-2021" 0 -9 0.457195940265219
4 "1976-2021" 0 -8 0.482397168641908
4 "1976-2021" 0 -7 0.508882384484347
4 "1976-2021" 0 -6 0.536691719261521
4 "1976-2021" 0 -5 0.565863534290934
4 "1976-2021" 0 -4 0.596433988359782
4 "1976-2021" 0 -3 0.628436571332192
4 "1976-2021" 0 -2 0.661901604082739
4 "1976-2021" 0 -1 0.696855705561611
4 "1976-2021" 0 0 0.733321228318788
4 "1976-2021" 0 1 0.771315664393503
4 "1976-2021" 0 2 0.810846642742261
4 "1976-2021" 0 3 0.851896364889827
4 "1976-2021" 0 4 0.894433698103206
4 "1976-2021" 0 5 0.938426958038357
4 "1976-2021" 0 6 0.983834732603598
4 "1976-2021" 0 7 1.0305977905323
4 "1976-2021" 0 8 1.07864145777113
4 "1976-2021" 0 9 1.12787625032551
4 "1976-2021" 0 10 1.1781969585096
4 "1976-2021" 0 11 1.22948213801177
4 "1976-2021" 0 12 1.28159308883458
4 "1976-2021" 0 13 1.33437252573809
4 "1976-2021" 0 14 1.38764431778997
4 "1976-2021" 0 15 1.44121173218188
4 "1976-2021" 0 16 1.49485900171858
4 "1976-2021" 0 17 1.54835237687009
4 "1976-2021" 0 18 1.60144153333731
4 "1976-2021" 0 19 1.65386339368369
4 "1976-2021" 0 20 1.70534239768748
4 "1976-2021" 0 21 1.75559552949224
4 "1976-2021" 0 22 1.80433252393123
4 "1976-2021" 0 23 1.85126273077448
4 "1976-2021" 0 24 1.8960971429236
4 "1976-2021" 0 25 1.93856413150187
4 "1976-2021" 0 26 1.97839980561146
4 "1976-2021" 0 27 2.01534781614556
4 "1976-2021" 0 28 2.04916042694818
4 "1976-2021" 0 29 2.07960115916459
4 "1976-2021" 0 30 2.10644903260313
4 "1976-2021" 0 31 2.12950814887832
4 "1976-2021" 0 32 2.1486058273884
4 "1976-2021" 0 33 2.1636002722105
4 "1976-2021" 0 34 2.17437648700664
4 "1976-2021" 0 35 2.18085021789537
4 "1976-2021" 0 36 2.1829669799444
4 "1976-2021" 0 37 2.18070978255308
4 "1976-2021" 0 38 2.17409442933128
4 "1976-2021" 0 39 2.1631773336049
4 "1976-2021" 0 40 2.14804558334682
4 "1976-2021" 0 41 2.12881758051356
4 "1976-2021" 0 42 2.10563795333576
4 "1976-2021" 0 43 2.07867976007155
4 "1976-2021" 0 44 2.04813945623483
4 "1976-2021" 0 45 2.01424177260748
4 "1976-2021" 0 46 1.9772295956355
4 "1976-2021" 0 47 1.93736508813872
4 "1976-2021" 0 48 1.89492003104677
4 "1976-2021" 0 49 1.8501733417984
4 "1976-2021" 0 50 1.80340574858306
4 "1976-2021" 0 51 1.75489751038477
4 "1976-2021" 0 52 1.70492557740228
4 "1976-2021" 0 53 1.65376331232291
4 "1976-2021" 0 54 1.60167650833987
4 "1976-2021" 0 55 1.54892257058496
4 "1976-2021" 0 56 1.49574728904997
4 "1976-2021" 0 57 1.44238375065376
4 "1976-2021" 0 58 1.38905083637962
4 "1976-2021" 0 59 1.33595312448656
4 "1976-2021" 0 60 1.28327937934364
4 "1976-2021" 0 61 1.23120212390246
4 "1976-2021" 0 62 1.17987735164623
4 "1976-2021" 0 63 1.1294444478914
4 "1976-2021" 0 64 1.0800262832887
4 "1976-2021" 0 65 1.03172858372948
4 "1976-2021" 0 66 0.984641716402883
4 "1976-2021" 0 67 0.938840973218013
4 "1976-2021" 0 68 0.894388029165523
4 "1976-2021" 0 69 0.851331119961182
4 "1976-2021" 0 70 0.809706764799233
4 "1976-2021" 0 71 0.769540193766004
4 "1976-2021" 0 72 0.730846734682296
4 "1976-2021" 0 73 0.693631869913212
4 "1976-2021" 0 74 0.65789305680612
4 "1976-2021" 0 75 0.623619967866976
4 "1976-2021" 0 76 0.590796117001357
4 "1976-2021" 0 77 0.559399074416035
4 "1976-2021" 0 78 0.529401959288591
4 "1976-2021" 0 79 0.500773782171338
4 "1976-2021" 0 80 0.473480447458699
4 "1976-2021" 0 81 0.447484851479924
4 "1976-2021" 0 82 0.42274791598186
4 "1976-2021" 0 83 0.399228743087799
4 "1976-2021" 0 84 0.376885405891234
4 "1976-2021" 0 85 0.355675034347731
4 "1976-2021" 0 86 0.335554428970085
4 "1976-2021" 0 87 0.316480026314385
4 "1976-2021" 0 88 0.298408511051986
4 "1976-2021" 0 89 0.2812968023163
4 "1976-2021" 0 90 0.26510254969716
4 "1976-2021" 0 91 0.24978416966337
4 "1976-2021" 0 92 0.235301112579128
4 "1976-2021" 0 93 0.22161384554228
4 "1976-2021" 0 94 0.208684018705889
4 "1976-2021" 0 95 0.196474383431566
4 "1976-2021" 0 96 0.18494897972546
4 "1976-2021" 0 97 0.174073082196629
4 "1976-2021" 0 98 0.16381331957366
4 "1976-2021" 0 99 0.154137627963693
4 "1976-2021" 0 100 0.145015293865741
4 "1976-2021" 0 101 0.136416880900876
4 "1976-2021" 0 102 0.128314263627024
4 "1976-2021" 0 103 0.120680551785323
4 "1976-2021" 0 104 0.113490120821753
4 "1976-2021" 0 105 0.106718556418049
4 "1976-2021" 0 106 0.100342641857181
4 "1976-2021" 0 107 0.0943402925389622
4 "1976-2021" 0 108 0.0886905369992165
4 "1976-2021" 0 109 0.0833734472332053
4 "1976-2021" 0 110 0.078370130105683
4 "1976-2021" 0 111 0.0736626732670314
4 "1976-2021" 0 112 0.0692341201531888
4 "1976-2021" 0 113 0.065068419421595
4 "1976-2021" 0 114 0.0611503901505397
4 "1976-2021" 0 115 0.057465668013714
4 "1976-2021" 0 116 0.0540006791486751
4 "1976-2021" 0 117 0.0507425935109495
4 "1976-2021" 0 118 0.0476792992249397
4 "1976-2021" 0 119 0.0447993633333772
4 "1976-2021" 0 120 0.0420920010403614
4 "1976-2021" 0 121 0.0395470385851074
4 "1976-2021" 0 122 0.0371548834468796
4 "1976-2021" 0 123 0.0349064891933607
4 "1976-2021" 0 124 0.0327933303701936
4 "1976-2021" 0 125 0.0308073720731071
4 "1976-2021" 0 126 0.028941045773001
4 "1976-2021" 0 127 0.0271872218993385
4 "1976-2021" 0 128 0.0255391870846828
4 "1976-2021" 0 129 0.0239906189912979
4 "1976-2021" 0 130 0.0225355663707167
4 "1976-2021" 0 131 0.0211684269425396
4 "1976-2021" 0 132 0.0198839290378105
4 "1976-2021" 0 133 0.0186771120415605
4 "1976-2021" 0 134 0.0175433093585015
4 "1976-2021" 0 135 0.0164781309708613
4 "1976-2021" 0 136 0.0154774477922381
4 "1976-2021" 0 137 0.0145373757928763
4 "1976-2021" 0 138 0.0136542624675276
4 "1976-2021" 0 139 0.0128246729653659
4 "1976-2021" 0 140 0.0120453778344355
4 "1976-2021" 0 141 0.0113133408079104
4 "1976-2021" 0 142 0.0106257076052504
4 "1976-2021" 0 143 0.00997979504200379
4 "1976-2021" 0 144 0.00937308095382904
4 "1976-2021" 0 145 0.00880319435392064
4 "1976-2021" 0 146 0.0082679067687155
4 "1976-2021" 0 147 0.00776512364761039
4 "1976-2021" 0 148 0.00729287658193947
4 "1976-2021" 0 149 0.00684931571999622
4 "1976-2021" 0 150 0.00643270274962294
4 "1976-2021" 0 151 0.00604140410477404
4 "1976-2021" 0 152 0.00567388483008664
4 "1976-2021" 0 153 0.00532870260997986
4 "1976-2021" 0 154 0.00500450230974309
4 "1976-2021" 0 155 0.00470001071853448
4 "1976-2021" 0 156 0.00441403164602108
4 "1976-2021" 0 157 0.00414544122803681
4 "1976-2021" 0 158 0.00389318363973992
4 "1976-2021" 0 159 0.00365626697619605
4 "1976-2021" 0 160 0.00343375943126108
4 "1976-2021" 0 161 0.00322478565208018
4 "1976-2021" 0 162 0.00302852335563637
4 "1976-2021" 0 163 0.00284420011036217
4 "1976-2021" 0 164 0.00267109033595677
4 "1976-2021" 0 165 0.00250851245238614
4 "1976-2021" 0 166 0.00235582623936811
4 "1976-2021" 0 167 0.00221243032460155
4 "1976-2021" 0 168 0.00207775984606135
4 "1976-2021" 0 169 0.00195128423604737
4 "1976-2021" 0 170 0.001832505149224
4 "1976-2021" 0 171 0.00172095450219176
4 "1976-2021" 0 172 0.00161619264716657
4 "1976-2021" 0 173 0.00151780664227631
4 "1976-2021" 0 174 0.00142540863974274
4 "1976-2021" 0 175 0.00133863436158192
4 "1976-2021" 0 176 0.00125714167209034
4 "1976-2021" 0 177 0.00118060923048741
4 "1976-2021" 0 178 0.00110873523286785
4 "1976-2021" 0 179 0.00104123622534416
4 "1976-2021" 0 180 0.000977845989630465
4 "1976-2021" 0 181 0.000918314492038443
4 "1976-2021" 0 182 0.000862406906378533
4 "1976-2021" 0 183 0.000809902692749943
4 "1976-2021" 0 184 0.000760594727026706
4 "1976-2021" 0 185 0.000714288484705612
4 "1976-2021" 0 186 0.00067080127493472
4 "1976-2021" 0 187 0.0006299615177212
4 "1976-2021" 0 188 0.000591608059777151
4 "1976-2021" 0 189 0.000555589552400197
4 "1976-2021" 0 190 0.000521763858446072
4 "1976-2021" 0 191 0.000489997491809311
4 "1976-2021" 0 192 0.000460165091001624
4 "1976-2021" 0 193 0.000432148924754456
4 "1976-2021" 0 194 0.000405838427698219
4 "1976-2021" 0 195 0.000381129764289114
4 "1976-2021" 0 196 0.000357925419265616
4 "1976-2021" 0 197 0.00033613381302116
4 "1976-2021" 0 198 0.000315668940377637
4 "1976-2021" 0 199 0.00029645003133645
4 "1976-2021" 0 200 0.000278401232470403
6 "1976-2021" 0 -24 0.000476552187128948
6 "1976-2021" 0 -23 0.000504462281747208
6 "1976-2021" 0 -22 0.000534007011170408
6 "1976-2021" 0 -21 0.000565282032837784
6 "1976-2021" 0 -20 0.00059838859253748
6 "1976-2021" 0 -19 0.000633433850045906
6 "1976-2021" 0 -18 0.000670531223677
6 "1976-2021" 0 -17 0.000709800754834716
6 "1976-2021" 0 -16 0.000751369493724884
6 "1976-2021" 0 -15 0.000795371907449063
6 "1976-2021" 0 -14 0.00084195031177329
6 "1976-2021" 0 -13 0.000891255327938876
6 "1976-2021" 0 -12 0.00094344636596091
6 "1976-2021" 0 -11 0.000998692135943125
6 "1976-2021" 0 -10 0.0010571711890255
6 "1976-2021" 0 -9 0.0011190724253054
6 "1976-2021" 0 -8 0.00118459547602026
6 "1976-2021" 0 -7 0.00125395147843301
6 "1976-2021" 0 -6 0.00132736379684871
6 "1976-2021" 0 -5 0.00140506872376899
6 "1976-2021" 0 -4 0.0014873162207204
6 "1976-2021" 0 -3 0.00157437070096292
6 "1976-2021" 0 -2 0.00166651185640455
6 "1976-2021" 0 -1 0.00176403553117437
6 "1976-2021" 0 0 0.00186725464443932
6 "1976-2021" 0 1 0.00197650016518999
6 "1976-2021" 0 2 0.00209212196720652
6 "1976-2021" 0 3 0.00221448931084345
6 "1976-2021" 0 4 0.00234399246098019
6 "1976-2021" 0 5 0.00248104438051029
6 "1976-2021" 0 6 0.00262608169231091
6 "1976-2021" 0 7 0.00277956571175028
6 "1976-2021" 0 8 0.00294198393927697
6 "1976-2021" 0 9 0.00311385147188033
6 "1976-2021" 0 10 0.00329571275613272
6 "1976-2021" 0 11 0.00348814373751978
6 "1976-2021" 0 12 0.00369175324604784
6 "1976-2021" 0 13 0.00390718462369509
6 "1976-2021" 0 14 0.00413511763457611
6 "1976-2021" 0 15 0.00437627028387589
6 "1976-2021" 0 16 0.00463140098420512
6 "1976-2021" 0 17 0.00490131045516057
6 "1976-2021" 0 18 0.00518684417360609
6 "1976-2021" 0 19 0.00548889439429273
6 "1976-2021" 0 20 0.00580840286025961
6 "1976-2021" 0 21 0.00614636288699968
6 "1976-2021" 0 22 0.00650382239318514
6 "1976-2021" 0 23 0.00688188611202071
6 "1976-2021" 0 24 0.00728171876233834
6 "1976-2021" 0 25 0.00770454682569249
6 "1976-2021" 0 26 0.0081516626271762
6 "1976-2021" 0 27 0.00862442726565499
6 "1976-2021" 0 28 0.00912427455751954
6 "1976-2021" 0 29 0.0096527143679951
6 "1976-2021" 0 30 0.0102113363431846
6 "1976-2021" 0 31 0.0108018124507905
6 "1976-2021" 0 32 0.0114259013093852
6 "1976-2021" 0 33 0.0120854501187051
6 "1976-2021" 0 34 0.0127823999382749
6 "1976-2021" 0 35 0.0135187881117885
6 "1976-2021" 0 36 0.014296753172748
6 "1976-2021" 0 37 0.0151185355245485
6 "1976-2021" 0 38 0.0159864832658475
6 "1976-2021" 0 39 0.016903051957709
6 "1976-2021" 0 40 0.0178708117392279
6 "1976-2021" 0 41 0.018892448699693
6 "1976-2021" 0 42 0.0199707705316538
6 "1976-2021" 0 43 0.0211087056525053
6 "1976-2021" 0 44 0.0223093085503997
6 "1976-2021" 0 45 0.0235757546740404
6 "1976-2021" 0 46 0.0249113470160643
6 "1976-2021" 0 47 0.0263195075775867
6 "1976-2021" 0 48 0.0278037860940542
6 "1976-2021" 0 49 0.0293678530631977
6 "1976-2021" 0 50 0.0310155046308819
6 "1976-2021" 0 51 0.0327506481578046
6 "1976-2021" 0 52 0.0345773079995291
6 "1976-2021" 0 53 0.0364996059917792
6 "1976-2021" 0 54 0.0385217690996637
6 "1976-2021" 0 55 0.0406481115127493
6 "1976-2021" 0 56 0.0428830320223137
6 "1976-2021" 0 57 0.0452309719646813
6 "1976-2021" 0 58 0.0476964211173296
6 "1976-2021" 0 59 0.0502838708619754
6 "1976-2021" 0 60 0.0529978187087871
6 "1976-2021" 0 61 0.0558427144504956
6 "1976-2021" 0 62 0.0588229507129028
6 "1976-2021" 0 63 0.0619427653491983
6 "1976-2021" 0 64 0.0652062444772055
6 "1976-2021" 0 65 0.0686172032443973
6 "1976-2021" 0 66 0.0721791903486081
6 "1976-2021" 0 67 0.0758953432610961
6 "1976-2021" 0 68 0.0797683994630762
6 "1976-2021" 0 69 0.0838005488172418
6 "1976-2021" 0 70 0.0879934372935028
6 "1976-2021" 0 71 0.0923480168777005
6 "1976-2021" 0 72 0.0968645218205202
6 "1976-2021" 0 73 0.101542258663164
6 "1976-2021" 0 74 0.10637958335936
6 "1976-2021" 0 75 0.111373606697305
6 "1976-2021" 0 76 0.116520224188988
6 "1976-2021" 0 77 0.121813822874185
6 "1976-2021" 0 78 0.127247327667304
6 "1976-2021" 0 79 0.132811929866978
6 "1976-2021" 0 80 0.138497088755146
6 "1976-2021" 0 81 0.144290132856044
6 "1976-2021" 0 82 0.150176360270301
6 "1976-2021" 0 83 0.156138655146672
6 "1976-2021" 0 84 0.162157696601324
6 "1976-2021" 0 85 0.168211787816942
6 "1976-2021" 0 86 0.174276967239142
6 "1976-2021" 0 87 0.180326786010401
6 "1976-2021" 0 88 0.186332608664427
6 "1976-2021" 0 89 0.192263757992566
6 "1976-2021" 0 90 0.198087737917367
6 "1976-2021" 0 91 0.203770601878536
6 "1976-2021" 0 92 0.209277090790444
6 "1976-2021" 0 93 0.214571077803711
6 "1976-2021" 0 94 0.219615972571856
6 "1976-2021" 0 95 0.224376003696794
6 "1976-2021" 0 96 0.228815905468065
6 "1976-2021" 0 97 0.232901668932755
6 "1976-2021" 0 98 0.236600568486874
6 "1976-2021" 0 99 0.239882172983175
6 "1976-2021" 0 100 0.242718299507885
6 "1976-2021" 0 101 0.245084189363316
6 "1976-2021" 0 102 0.246958796009583
6 "1976-2021" 0 103 0.248327677287193
6 "1976-2021" 0 104 0.249180557796049
6 "1976-2021" 0 105 0.249510998412331
6 "1976-2021" 0 106 0.24931642547161
6 "1976-2021" 0 107 0.248599286945503
6 "1976-2021" 0 108 0.247366264747377
6 "1976-2021" 0 109 0.245629336185712
6 "1976-2021" 0 110 0.24340444532415
6 "1976-2021" 0 111 0.240712121118611
6 "1976-2021" 0 112 0.237576171043535
6 "1976-2021" 0 113 0.234024123188834
6 "1976-2021" 0 114 0.230085958527045
6 "1976-2021" 0 115 0.225794500797872
6 "1976-2021" 0 116 0.221183891615622
6 "1976-2021" 0 117 0.216289295388751
6 "1976-2021" 0 118 0.211146175168712
6 "1976-2021" 0 119 0.205790348526287
6 "1976-2021" 0 120 0.200257068814182
6 "1976-2021" 0 121 0.194580710150666
6 "1976-2021" 0 122 0.188794265517688
6 "1976-2021" 0 123 0.182928924366584
6 "1976-2021" 0 124 0.177013969343574
6 "1976-2021" 0 125 0.171076334052436
6 "1976-2021" 0 126 0.165140918088923
6 "1976-2021" 0 127 0.159230478435425
6 "1976-2021" 0 128 0.153365686000962
6 "1976-2021" 0 129 0.147564766691919
6 "1976-2021" 0 130 0.141843965671199
6 "1976-2021" 0 131 0.136217483359011
6 "1976-2021" 0 132 0.130697810435646
6 "1976-2021" 0 133 0.125295778572023
6 "1976-2021" 0 134 0.120020713472327
6 "1976-2021" 0 135 0.114880456949932
6 "1976-2021" 0 136 0.109881475476366
6 "1976-2021" 0 137 0.105028795576031
6 "1976-2021" 0 138 0.100326242787369
6 "1976-2021" 0 139 0.0957764218515063
6 "1976-2021" 0 140 0.0913809766871876
6 "1976-2021" 0 141 0.0871406446563193
6 "1976-2021" 0 142 0.0830553813270071
6 "1976-2021" 0 143 0.0791243234998014
6 "1976-2021" 0 144 0.0753459836770362
6 "1976-2021" 0 145 0.0717182295198771
6 "1976-2021" 0 146 0.068238487381698
